action_lag_1,action_lag_2,action_lag_3,action_lag_5,bayes_a,bayes_b,bayes_best,bayes_gap,continue,cost_pressure,cumulative_progress,cumulative_score,disengagement_evidence,episode_id,estimated_continue_value,estimated_outside_value,failure_streak,log_round,mapping_id,normalized_time,oracle_continue_value,oracle_outside_value,oracle_p_a,oracle_p_b,oracle_relative_value,oracle_termination_advantage,outcome_after_choice,outcome_lag_1,outcome_lag_2,outcome_lag_3,outcome_lag_5,p_continue,p_disengage,pair_id,persistence_logit,previous_choice,previous_outcome,progress_evidence,relative_value,round,rw_a,rw_b,rw_best,rw_gap,second_previous_choice,semantic_choice,split,state_id,success_streak,task,task_bandit,task_foraging,task_solvability,termination_advantage
1.0,0.0,0.0,0.0,1.3333333333333335,0.5,1.3333333333333335,0.8333333333333335,1,0.0,3.0,3.0,-1.3333333333333335,seed-12321-pa-0.65-pb-0.35,1.3333333333333335,0.0,0.0,0.6931471805599453,bandit_abc,0.5,1.25,0.0,0.65,0.35,1.25,1.25,-2.0,3.0,0.0,0.0,0.0,0.9882106660345499,0.011789333965450058,seed-12321-pa-0.65-pb-0.35,4.42870067827652,1.0,3.0,3.0,1.3333333333333335,1,1.75,0.5,1.75,1.25,0.0,B,train,seed-12321-pa-0.65-pb-0.35:1,1.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,0.0,0.0,1.3333333333333335,-0.33333333333333326,1.3333333333333335,1.6666666666666667,1,0.0,1.0,1.0,-1.3333333333333335,seed-12321-pa-0.65-pb-0.35,1.3333333333333335,0.0,1.0,1.0986122886681098,bandit_abc,0.6666666666666666,1.25,0.0,0.65,0.35,1.25,1.25,-2.0,-2.0,3.0,0.0,0.0,0.9242768702392087,0.07572312976079124,seed-12321-pa-0.65-pb-0.35,2.501928011042974,1.0,-2.0,-2.0,1.3333333333333335,2,1.75,-0.75,1.75,2.5,1.0,A,train,seed-12321-pa-0.65-pb-0.35:2,0.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,1.0,0.0,0.5,-0.33333333333333326,0.5,0.8333333333333333,1,0.0,-1.0,-1.0,-0.5,seed-12321-pa-0.65-pb-0.35,0.5,0.0,2.0,1.3862943611198906,bandit_abc,0.75,1.25,0.0,0.65,0.35,1.25,1.25,-2.0,-2.0,-2.0,3.0,0.0,0.7730146726370272,0.22698532736297286,seed-12321-pa-0.65-pb-0.35,1.2254126516016477,1.0,-2.0,-2.0,0.5,3,-0.125,-0.75,-0.125,0.625,1.0,A,train,seed-12321-pa-0.65-pb-0.35:3,0.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,0.0,0.0,-0.33333333333333326,0.0,0.33333333333333326,1,0.0,-3.0,-3.0,-0.0,seed-12321-pa-0.65-pb-0.35,0.0,0.0,3.0,1.6094379124341003,bandit_abc,0.8,1.25,0.0,0.65,0.35,1.25,1.25,-2.0,-2.0,-2.0,-2.0,0.0,0.5245912882562562,0.4754087117437437,seed-12321-pa-0.65-pb-0.35,0.09844458100505449,1.0,-2.0,-2.0,0.0,4,-1.0625,-0.75,-0.75,0.3125,1.0,B,train,seed-12321-pa-0.65-pb-0.35:4,0.0,bandit,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,-0.75,0.0,0.75,1,0.0,-5.0,-5.0,-0.0,seed-12321-pa-0.65-pb-0.35,0.0,0.0,4.0,1.791759469228055,bandit_abc,0.8333333333333334,1.25,0.0,0.65,0.35,1.25,1.25,-2.0,-2.0,-2.0,-2.0,3.0,0.5678595004960019,0.43214049950399813,seed-12321-pa-0.65-pb-0.35,0.27312326413984067,1.0,-2.0,-2.0,0.0,5,-1.0625,-1.375,-1.0625,0.3125,1.0,B,train,seed-12321-pa-0.65-pb-0.35:5,0.0,bandit,1.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,-1.0,0.0,1.0,0,0.0,-7.0,-7.0,-0.0,seed-12321-pa-0.65-pb-0.35,0.0,0.0,5.0,1.9459101490553132,bandit_abc,0.8571428571428571,1.25,0.0,0.65,0.35,1.25,1.25,0.0,-2.0,-2.0,-2.0,-2.0,0.23612179975945605,0.7638782002405439,seed-12321-pa-0.65-pb-0.35,-1.1740605801211572,1.0,-2.0,-2.0,0.0,6,-1.0625,-1.6875,-1.0625,0.625,1.0,C,train,seed-12321-pa-0.65-pb-0.35:6,0.0,bandit,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0,0.0,0.0,0.0,-0.5,seed-12322-pa-0.50-pb-0.50,0.5,0.0,0.0,0.0,bandit_abc,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.9852824796136144,0.014717520386385642,seed-12322-pa-0.50-pb-0.50,4.203889734292549,0.0,0.0,0.0,0.5,0,0.5,0.5,0.5,0.0,0.0,C,validation,seed-12322-pa-0.50-pb-0.50:0,0.0,bandit,1.0,0.0,0.0,0.5
0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1,0.0,0.0,0.0,-0.5,seed-12323-pa-0.35-pb-0.35,0.5,0.0,0.0,0.0,bandit_abc,0.0,-0.25,0.0,0.35,0.35,-0.25,-0.25,-2.0,0.0,0.0,0.0,0.0,0.9852824796136144,0.014717520386385642,seed-12323-pa-0.35-pb-0.35,4.203889734292549,0.0,0.0,0.0,0.5,0,0.5,0.5,0.5,0.0,0.0,A,train,seed-12323-pa-0.35-pb-0.35:0,0.0,bandit,1.0,0.0,0.0,0.5
1.0,0.0,0.0,0.0,-0.33333333333333326,0.5,0.5,0.8333333333333333,1,0.0,-2.0,-2.0,-0.5,seed-12323-pa-0.35-pb-0.35,0.5,0.0,1.0,0.6931471805599453,bandit_abc,0.5,-0.25,0.0,0.35,0.35,-0.25,-0.25,3.0,-2.0,0.0,0.0,0.0,0.97914481560494,0.02085518439505994,seed-12323-pa-0.35-pb-0.35,3.8490769841801082,1.0,-2.0,-2.0,0.5,1,-0.75,0.5,0.5,1.25,0.0,B,train,seed-12323-pa-0.35-pb-0.35:1,0.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,0.0,0.0,-0.33333333333333326,1.3333333333333335,1.3333333333333335,1.6666666666666667,1,0.0,1.0,1.0,-1.3333333333333335,seed-12323-pa-0.35-pb-0.35,1.3333333333333335,0.0,0.0,1.0986122886681098,bandit_abc,0.6666666666666666,-0.25,0.0,0.35,0.35,-0.25,-0.25,-2.0,3.0,-2.0,0.0,0.0,0.9378441862753071,0.06215581372469303,seed-12323-pa-0.35-pb-0.35,2.7139394654749402,1.0,3.0,3.0,1.3333333333333335,2,-0.75,1.75,1.75,2.5,1.0,A,train,seed-12323-pa-0.35-pb-0.35:2,1.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,1.0,0.0,-0.75,1.3333333333333335,1.3333333333333335,2.0833333333333335,1,0.0,-1.0,-1.0,-1.3333333333333335,seed-12323-pa-0.35-pb-0.35,1.3333333333333335,0.0,1.0,1.3862943611198906,bandit_abc,0.75,-0.25,0.0,0.35,0.35,-0.25,-0.25,3.0,-2.0,3.0,-2.0,0.0,0.8613338915079942,0.13866610849200586,seed-12323-pa-0.35-pb-0.35,1.826413277982752,1.0,-2.0,-2.0,1.3333333333333335,3,-1.375,1.75,1.75,3.125,1.0,A,train,seed-12323-pa-0.35-pb-0.35:3,0.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,1.0,0.0,0.0,1.3333333333333335,1.3333333333333335,1.3333333333333335,0,0.0,2.0,2.0,-1.3333333333333335,seed-12323-pa-0.35-pb-0.35,1.3333333333333335,0.0,0.0,1.6094379124341003,bandit_abc,0.8,-0.25,0.0,0.35,0.35,-0.25,-0.25,0.0,3.0,-2.0,3.0,0.0,0.9110026668428761,0.08899733315712388,seed-12323-pa-0.35-pb-0.35,2.325939419878843,1.0,3.0,3.0,1.3333333333333335,4,0.8125,1.75,1.75,0.9375,1.0,C,train,seed-12323-pa-0.35-pb-0.35:4,1.0,bandit,1.0,0.0,0.0,1.3333333333333335
0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1,0.0,0.0,0.0,-0.5,seed-12324-pa-0.65-pb-0.65,0.5,0.0,0.0,0.0,bandit_abc,0.0,1.25,0.0,0.65,0.65,1.25,1.25,3.0,0.0,0.0,0.0,0.0,0.9852824796136144,0.014717520386385642,seed-12324-pa-0.65-pb-0.65,4.203889734292549,0.0,0.0,0.0,0.5,0,0.5,0.5,0.5,0.0,0.0,A,test,seed-12324-pa-0.65-pb-0.65:0,0.0,bandit,1.0,0.0,0.0,0.5
1.0,0.0,0.0,0.0,1.3333333333333335,0.5,1.3333333333333335,0.8333333333333335,1,0.0,3.0,3.0,-1.3333333333333335,seed-12324-pa-0.65-pb-0.65,1.3333333333333335,0.0,0.0,0.6931471805599453,bandit_abc,0.5,1.25,0.0,0.65,0.65,1.25,1.25,-2.0,3.0,0.0,0.0,0.0,0.9882106660345499,0.011789333965450058,seed-12324-pa-0.65-pb-0.65,4.42870067827652,1.0,3.0,3.0,1.3333333333333335,1,1.75,0.5,1.75,1.25,0.0,B,test,seed-12324-pa-0.65-pb-0.65:1,1.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,0.0,0.0,1.3333333333333335,-0.33333333333333326,1.3333333333333335,1.6666666666666667,1,0.0,1.0,1.0,-1.3333333333333335,seed-12324-pa-0.65-pb-0.65,1.3333333333333335,0.0,1.0,1.0986122886681098,bandit_abc,0.6666666666666666,1.25,0.0,0.65,0.65,1.25,1.25,3.0,-2.0,3.0,0.0,0.0,0.9242768702392087,0.07572312976079124,seed-12324-pa-0.65-pb-0.65,2.501928011042974,1.0,-2.0,-2.0,1.3333333333333335,2,1.75,-0.75,1.75,2.5,1.0,A,test,seed-12324-pa-0.65-pb-0.65:2,0.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,1.0,0.0,1.75,-0.33333333333333326,1.75,2.083333333333333,1,0.0,4.0,4.0,-1.75,seed-12324-pa-0.65-pb-0.65,1.75,0.0,0.0,1.3862943611198906,bandit_abc,0.75,1.25,0.0,0.65,0.65,1.25,1.25,-2.0,3.0,-2.0,3.0,0.0,0.9331971664754704,0.06680283352452963,seed-12324-pa-0.65-pb-0.65,2.6368710061149017,1.0,3.0,3.0,1.75,3,2.375,-0.75,2.375,3.125,1.0,A,test,seed-12324-pa-0.65-pb-0.65:3,1.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,0.0,1.0,-0.33333333333333326,1.0,1.3333333333333333,1,0.0,2.0,2.0,-1.0,seed-12324-pa-0.65-pb-0.65,1.0,0.0,1.0,1.6094379124341003,bandit_abc,0.8,1.25,0.0,0.65,0.65,1.25,1.25,3.0,-2.0,3.0,-2.0,0.0,0.8439954180605697,0.15600458193943034,seed-12324-pa-0.65-pb-0.65,1.6882616875182244,1.0,-2.0,-2.0,1.0,4,0.1875,-0.75,0.1875,0.9375,1.0,B,test,seed-12324-pa-0.65-pb-0.65:4,0.0,bandit,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1,0.0,5.0,5.0,-1.0,seed-12324-pa-0.65-pb-0.65,1.0,0.0,0.0,1.791759469228055,bandit_abc,0.8333333333333334,1.25,0.0,0.65,0.65,1.25,1.25,-2.0,3.0,-2.0,3.0,3.0,0.9526611519589794,0.04733884804102053,seed-12324-pa-0.65-pb-0.65,3.001928011042974,1.0,3.0,3.0,1.0,5,0.1875,1.125,1.125,0.9375,1.0,A,test,seed-12324-pa-0.65-pb-0.65:5,1.0,bandit,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,1,0.0,3.0,3.0,-0.5,seed-12324-pa-0.65-pb-0.65,0.5,0.0,1.0,1.9459101490553132,bandit_abc,0.8571428571428571,1.25,0.0,0.65,0.65,1.25,1.25,3.0,-2.0,3.0,-2.0,-2.0,0.8612772852384974,0.13872271476150247,seed-12324-pa-0.65-pb-0.65,1.8259394198788428,1.0,-2.0,-2.0,0.5,6,-0.90625,1.125,1.125,2.03125,1.0,B,test,seed-12324-pa-0.65-pb-0.65:6,0.0,bandit,1.0,0.0,0.0,0.5
1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1,0.0,6.0,6.0,-1.0,seed-12324-pa-0.65-pb-0.65,1.0,0.0,0.0,2.0794415416798357,bandit_abc,0.875,1.25,0.0,0.65,0.65,1.25,1.25,3.0,3.0,-2.0,3.0,3.0,0.9724004326099274,0.027599567390072622,seed-12324-pa-0.65-pb-0.65,3.561967589003199,1.0,3.0,3.0,1.0,7,-0.90625,2.0625,2.0625,2.96875,1.0,A,test,seed-12324-pa-0.65-pb-0.65:7,1.0,bandit,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,0.8571428571428572,1.0,1.0,0.1428571428571428,1,0.0,9.0,9.0,-1.0,seed-12324-pa-0.65-pb-0.65,1.0,0.0,0.0,2.1972245773362196,bandit_abc,0.8888888888888888,1.25,0.0,0.65,0.65,1.25,1.25,3.0,3.0,3.0,-2.0,-2.0,0.9284594102844739,0.07154058971552618,seed-12324-pa-0.65-pb-0.65,2.5632616875182244,1.0,3.0,3.0,1.0,8,1.046875,2.0625,2.0625,1.015625,1.0,A,test,seed-12324-pa-0.65-pb-0.65:8,2.0,bandit,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.125,1.0,1.125,0.125,1,0.0,12.0,12.0,-1.125,seed-12324-pa-0.65-pb-0.65,1.125,0.0,0.0,2.302585092994046,bandit_abc,0.9,1.25,0.0,0.65,0.65,1.25,1.25,3.0,3.0,3.0,3.0,3.0,0.9466941040186998,0.053305895981300165,seed-12324-pa-0.65-pb-0.65,2.8769290813453736,1.0,3.0,3.0,1.125,9,2.0234375,2.0625,2.0625,0.0390625,1.0,A,test,seed-12324-pa-0.65-pb-0.65:9,3.0,bandit,1.0,0.0,0.0,1.125
1.0,1.0,1.0,1.0,1.3333333333333335,1.0,1.3333333333333335,0.3333333333333335,1,0.0,15.0,15.0,-1.3333333333333335,seed-12324-pa-0.65-pb-0.65,1.3333333333333335,0.0,0.0,2.3978952727983707,bandit_abc,0.9090909090909091,1.25,0.0,0.65,0.65,1.25,1.25,3.0,3.0,3.0,3.0,-2.0,0.9674748268431237,0.03252517315687623,seed-12324-pa-0.65-pb-0.65,3.392675057605601,1.0,3.0,3.0,1.3333333333333335,10,2.51171875,2.0625,2.51171875,0.44921875,1.0,A,test,seed-12324-pa-0.65-pb-0.65:10,4.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,1.0,1.0,1.5,1.0,1.5,0.5,1,0.0,18.0,18.0,-1.5,seed-12324-pa-0.65-pb-0.65,1.5,0.0,0.0,2.4849066497880004,bandit_abc,0.9166666666666666,1.25,0.0,0.65,0.65,1.25,1.25,-2.0,3.0,3.0,3.0,3.0,0.9674748268431237,0.03252517315687623,seed-12324-pa-0.65-pb-0.65,3.392675057605601,1.0,3.0,3.0,1.5,11,2.755859375,2.0625,2.755859375,0.693359375,1.0,A,test,seed-12324-pa-0.65-pb-0.65:11,5.0,bandit,1.0,0.0,0.0,1.5
1.0,1.0,1.0,1.0,1.1818181818181817,1.0,1.1818181818181817,0.18181818181818166,1,0.0,16.0,16.0,-1.1818181818181817,seed-12324-pa-0.65-pb-0.65,1.1818181818181817,0.0,1.0,2.5649493574615367,bandit_abc,0.9230769230769231,1.25,0.0,0.65,0.65,1.25,1.25,3.0,-2.0,3.0,3.0,3.0,0.9709032131513167,0.029096786848683224,seed-12324-pa-0.65-pb-0.65,3.5075990353171704,1.0,-2.0,-2.0,1.1818181818181817,12,0.3779296875,2.0625,2.0625,1.6845703125,1.0,B,test,seed-12324-pa-0.65-pb-0.65:12,0.0,bandit,1.0,0.0,0.0,1.1818181818181817
1.0,1.0,1.0,1.0,1.1818181818181817,1.3333333333333335,1.3333333333333335,0.15151515151515182,1,0.0,19.0,19.0,-1.3333333333333335,seed-12324-pa-0.65-pb-0.65,1.3333333333333335,0.0,0.0,2.6390573296152584,bandit_abc,0.9285714285714286,1.25,0.0,0.65,0.65,1.25,1.25,3.0,3.0,-2.0,3.0,3.0,0.9943083171218741,0.005691682878125938,seed-12324-pa-0.65-pb-0.65,5.1630413716877825,1.0,3.0,3.0,1.3333333333333335,13,0.3779296875,2.53125,2.53125,2.1533203125,1.0,A,test,seed-12324-pa-0.65-pb-0.65:13,1.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,1.0,1.0,1.3333333333333335,1.3333333333333335,1.3333333333333335,0.0,1,0.0,22.0,22.0,-1.3333333333333335,seed-12324-pa-0.65-pb-0.65,1.3333333333333335,0.0,0.0,2.70805020110221,bandit_abc,0.9333333333333333,1.25,0.0,0.65,0.65,1.25,1.25,3.0,3.0,3.0,-2.0,3.0,0.9928245050831357,0.007175494916864291,seed-12324-pa-0.65-pb-0.65,4.929882179158078,1.0,3.0,3.0,1.3333333333333335,14,1.68896484375,2.53125,2.53125,0.84228515625,1.0,A,test,seed-12324-pa-0.65-pb-0.65:14,2.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,1.0,1.0,1.4615384615384617,1.3333333333333335,1.4615384615384617,0.1282051282051282,1,0.0,25.0,25.0,-1.4615384615384617,seed-12324-pa-0.65-pb-0.65,1.4615384615384617,0.0,0.0,2.772588722239781,bandit_abc,0.9375,1.25,0.0,0.65,0.65,1.25,1.25,3.0,3.0,3.0,3.0,3.0,0.9942612034162032,0.0057387965837966595,seed-12324-pa-0.65-pb-0.65,5.15475041827262,1.0,3.0,3.0,1.4615384615384617,15,2.344482421875,2.53125,2.53125,0.186767578125,1.0,A,test,seed-12324-pa-0.65-pb-0.65:15,3.0,bandit,1.0,0.0,0.0,1.4615384615384617
1.0,1.0,1.0,1.0,1.5714285714285716,1.3333333333333335,1.5714285714285716,0.23809523809523814,1,0.0,28.0,28.0,-1.5714285714285716,seed-12324-pa-0.65-pb-0.65,1.5714285714285716,0.0,0.0,2.833213344056216,bandit_abc,0.9411764705882353,1.25,0.0,0.65,0.65,1.25,1.25,-2.0,3.0,3.0,3.0,-2.0,0.9942612034162032,0.0057387965837966595,seed-12324-pa-0.65-pb-0.65,5.15475041827262,1.0,3.0,3.0,1.5714285714285716,16,2.6722412109375,2.53125,2.6722412109375,0.1409912109375,1.0,A,test,seed-12324-pa-0.65-pb-0.65:16,4.0,bandit,1.0,0.0,0.0,1.5714285714285716
1.0,1.0,1.0,1.0,1.3333333333333335,1.3333333333333335,1.3333333333333335,0.0,1,0.0,26.0,26.0,-1.3333333333333335,seed-12324-pa-0.65-pb-0.65,1.3333333333333335,0.0,1.0,2.8903717578961645,bandit_abc,0.9444444444444444,1.25,0.0,0.65,0.65,1.25,1.25,-2.0,-2.0,3.0,3.0,3.0,0.9887277714178259,0.01127222858217413,seed-12324-pa-0.65-pb-0.65,4.474076984180108,1.0,-2.0,-2.0,1.3333333333333335,17,0.33612060546875,2.53125,2.53125,2.19512939453125,1.0,B,test,seed-12324-pa-0.65-pb-0.65:17,0.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,1.0,1.0,1.3333333333333335,0.8571428571428572,1.3333333333333335,0.4761904761904763,1,0.0,24.0,24.0,-1.3333333333333335,seed-12324-pa-0.65-pb-0.65,1.3333333333333335,0.0,2.0,2.9444389791664403,bandit_abc,0.9473684210526315,1.25,0.0,0.65,0.65,1.25,1.25,-2.0,-2.0,-2.0,3.0,3.0,0.9725657961829696,0.02743420381703035,seed-12324-pa-0.65-pb-0.65,3.5681471805599436,1.0,-2.0,-2.0,1.3333333333333335,18,0.33612060546875,0.265625,0.33612060546875,0.07049560546875,1.0,A,test,seed-12324-pa-0.65-pb-0.65:18,0.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,1.0,1.0,1.125,0.8571428571428572,1.125,0.2678571428571428,1,0.0,22.0,22.0,-1.125,seed-12324-pa-0.65-pb-0.65,1.125,0.0,3.0,2.995732273553991,bandit_abc,0.95,1.25,0.0,0.65,0.65,1.25,1.25,-2.0,-2.0,-2.0,-2.0,3.0,0.9727729415195027,0.027227058480497335,seed-12324-pa-0.65-pb-0.65,3.575939419878843,1.0,-2.0,-2.0,1.125,19,-0.831939697265625,0.265625,0.265625,1.097564697265625,1.0,A,test,seed-12324-pa-0.65-pb-0.65:19,0.0,bandit,1.0,0.0,0.0,1.125
1.0,1.0,1.0,1.0,0.9411764705882355,0.8571428571428572,0.9411764705882355,0.0840336134453783,1,0.0,20.0,20.0,-0.9411764705882355,seed-12324-pa-0.65-pb-0.65,0.9411764705882355,0.0,4.0,3.044522437723423,bandit_abc,0.9523809523809523,1.25,0.0,0.65,0.65,1.25,1.25,3.0,-2.0,-2.0,-2.0,3.0,0.9645555477835506,0.03544445221644938,seed-12324-pa-0.65-pb-0.65,3.3037006782765204,1.0,-2.0,-2.0,0.9411764705882355,20,-1.4159698486328125,0.265625,0.265625,1.6815948486328125,1.0,A,test,seed-12324-pa-0.65-pb-0.65:20,0.0,bandit,1.0,0.0,0.0,0.9411764705882355
1.0,1.0,1.0,1.0,1.0555555555555554,0.8571428571428572,1.0555555555555554,0.19841269841269815,1,0.0,23.0,23.0,-1.0555555555555554,seed-12324-pa-0.65-pb-0.65,1.0555555555555554,0.0,0.0,3.091042453358316,bandit_abc,0.9545454545454546,1.25,0.0,0.65,0.65,1.25,1.25,3.0,3.0,-2.0,-2.0,-2.0,0.9945892357015689,0.0054107642984311186,seed-12324-pa-0.65-pb-0.65,5.21393946547494,1.0,3.0,3.0,1.0555555555555554,21,0.7920150756835938,0.265625,0.7920150756835938,0.5263900756835938,1.0,A,test,seed-12324-pa-0.65-pb-0.65:21,1.0,bandit,1.0,0.0,0.0,1.0555555555555554
1.0,1.0,1.0,1.0,1.1578947368421053,0.8571428571428572,1.1578947368421053,0.3007518796992481,1,0.0,26.0,26.0,-1.1578947368421053,seed-12324-pa-0.65-pb-0.65,1.1578947368421053,0.0,0.0,3.1354942159291497,bandit_abc,0.9565217391304348,1.25,0.0,0.65,0.65,1.25,1.25,-2.0,3.0,3.0,-2.0,-2.0,0.9919337496678756,0.008066250332124415,seed-12324-pa-0.65-pb-0.65,4.811967589003199,1.0,3.0,3.0,1.1578947368421053,22,1.8960075378417969,0.265625,1.8960075378417969,1.6303825378417969,1.0,A,test,seed-12324-pa-0.65-pb-0.65:22,2.0,bandit,1.0,0.0,0.0,1.1578947368421053
1.0,1.0,1.0,1.0,1.0,0.8571428571428572,1.0,0.1428571428571428,1,0.0,24.0,24.0,-1.0,seed-12324-pa-0.65-pb-0.65,1.0,0.0,1.0,3.1780538303479458,bandit_abc,0.9583333333333334,1.25,0.0,0.65,0.65,1.25,1.25,3.0,-2.0,3.0,3.0,-2.0,0.9929183899168397,0.007081610083160364,seed-12324-pa-0.65-pb-0.65,4.943147180559944,1.0,-2.0,-2.0,1.0,23,-0.05199623107910156,0.265625,0.265625,0.31762123107910156,1.0,A,test,seed-12324-pa-0.65-pb-0.65:23,0.0,bandit,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0952380952380953,0.8571428571428572,1.0952380952380953,0.23809523809523814,1,0.0,27.0,27.0,-1.0952380952380953,seed-12324-pa-0.65-pb-0.65,1.0952380952380953,0.0,0.0,3.2188758248682006,bandit_abc,0.96,1.25,0.0,0.65,0.65,1.25,1.25,-2.0,3.0,-2.0,3.0,-2.0,0.9949517153681136,0.005048284631886402,seed-12324-pa-0.65-pb-0.65,5.28364569998304,1.0,3.0,3.0,1.0952380952380953,24,1.4740018844604492,0.265625,1.4740018844604492,1.2083768844604492,1.0,A,test,seed-12324-pa-0.65-pb-0.65:24,1.0,bandit,1.0,0.0,0.0,1.0952380952380953
1.0,1.0,1.0,1.0,0.9545454545454546,0.8571428571428572,0.9545454545454546,0.09740259740259738,1,0.0,25.0,25.0,-0.9545454545454546,seed-12324-pa-0.65-pb-0.65,0.9545454545454546,0.0,1.0,3.258096538021482,bandit_abc,0.9615384615384616,1.25,0.0,0.65,0.65,1.25,1.25,-2.0,-2.0,3.0,-2.0,3.0,0.9882106660345499,0.011789333965450058,seed-12324-pa-0.65-pb-0.65,4.42870067827652,1.0,-2.0,-2.0,0.9545454545454546,25,-0.2629990577697754,0.265625,0.265625,0.5286240577697754,1.0,A,test,seed-12324-pa-0.65-pb-0.65:25,0.0,bandit,1.0,0.0,0.0,0.9545454545454546
1.0,1.0,1.0,1.0,0.8260869565217392,0.8571428571428572,0.8571428571428572,0.03105590062111796,1,0.0,23.0,23.0,-0.8571428571428572,seed-12324-pa-0.65-pb-0.65,0.8571428571428572,0.0,2.0,3.295836866004329,bandit_abc,0.9629629629629629,1.25,0.0,0.65,0.65,1.25,1.25,-2.0,-2.0,-2.0,3.0,3.0,0.9722059213481091,0.027794078651890913,seed-12324-pa-0.65-pb-0.65,3.55474463538566,1.0,-2.0,-2.0,0.8571428571428572,26,-1.1314995288848877,0.265625,0.265625,1.3971245288848877,1.0,A,test,seed-12324-pa-0.65-pb-0.65:26,0.0,bandit,1.0,0.0,0.0,0.8571428571428572
1.0,1.0,1.0,1.0,0.7083333333333335,0.8571428571428572,0.8571428571428572,0.14880952380952372,1,0.0,21.0,21.0,-0.8571428571428572,seed-12324-pa-0.65-pb-0.65,0.8571428571428572,0.0,3.0,3.332204510175204,bandit_abc,0.9642857142857143,1.25,0.0,0.65,0.65,1.25,1.25,3.0,-2.0,-2.0,-2.0,-2.0,0.9767476534742451,0.023252346525754742,seed-12324-pa-0.65-pb-0.65,3.7378222787715707,1.0,-2.0,-2.0,0.8571428571428572,27,-1.5657497644424438,0.265625,0.265625,1.8313747644424438,1.0,A,test,seed-12324-pa-0.65-pb-0.65:27,0.0,bandit,1.0,0.0,0.0,0.8571428571428572
1.0,1.0,1.0,1.0,0.7999999999999998,0.8571428571428572,0.8571428571428572,0.057142857142857384,1,0.0,24.0,24.0,-0.8571428571428572,seed-12324-pa-0.65-pb-0.65,0.8571428571428572,0.0,0.0,3.367295829986474,bandit_abc,0.9655172413793104,1.25,0.0,0.65,0.65,1.25,1.25,3.0,3.0,-2.0,-2.0,3.0,0.99355536234758,0.006444637652420074,seed-12324-pa-0.65-pb-0.65,5.0380413716877825,1.0,3.0,3.0,0.8571428571428572,28,0.7171251177787781,0.265625,0.7171251177787781,0.4515001177787781,1.0,A,test,seed-12324-pa-0.65-pb-0.65:28,1.0,bandit,1.0,0.0,0.0,0.8571428571428572
1.0,1.0,1.0,1.0,0.8846153846153846,0.8571428571428572,0.8846153846153846,0.027472527472527375,1,0.0,27.0,27.0,-0.8846153846153846,seed-12324-pa-0.65-pb-0.65,0.8846153846153846,0.0,0.0,3.4011973816621555,bandit_abc,0.9666666666666667,1.25,0.0,0.65,0.65,1.25,1.25,3.0,3.0,3.0,-2.0,-2.0,0.9926432305951599,0.007356769404840045,seed-12324-pa-0.65-pb-0.65,4.90475041827262,1.0,3.0,3.0,0.8846153846153846,29,1.858562558889389,0.265625,1.858562558889389,1.592937558889389,1.0,A,test,seed-12324-pa-0.65-pb-0.65:29,2.0,bandit,1.0,0.0,0.0,0.8846153846153846
