task,pair_id,condition_id,split,seed,timing_environment,reward_magnitude,opportunity_cost,quit_payoff,ratio_schedule,effort_cost,outside_option,prior_investment,remaining_steps,step_cost,success_probability,exposure_type,exposure_trials,transfer_success_probability,transfer_cost,max_transfer_attempts,base_success_probability,clue_increment,attempt_cost,solution_reward,restart_value,max_attempts
debugging_persistence,debugging_persistence-pair-0291032,debugging_persistence-0f8a1abbbe3e,train,291032,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291033,debugging_persistence-a73f39ed8d12,validation,291033,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291034,debugging_persistence-ef3f1fbc45cd,train,291034,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291035,debugging_persistence-a297ce6630a5,train,291035,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291036,debugging_persistence-12e70231c2af,train,291036,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291037,debugging_persistence-15ac1142c1e4,train,291037,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291038,debugging_persistence-a502f5790179,train,291038,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291039,debugging_persistence-906032441be4,train,291039,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291040,debugging_persistence-5d5fda4e86a6,train,291040,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291041,debugging_persistence-b92bdf0df23a,test,291041,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291042,debugging_persistence-18b5eca38926,train,291042,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291043,debugging_persistence-9ff0edf306d3,train,291043,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291044,debugging_persistence-b601939d6602,train,291044,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291045,debugging_persistence-28f756c8b4cd,train,291045,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291046,debugging_persistence-599c12b9f8f7,train,291046,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291047,debugging_persistence-8041dbdcc17c,train,291047,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291048,debugging_persistence-ed49b31ce7cf,train,291048,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291049,debugging_persistence-d7f98a93974a,train,291049,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291050,debugging_persistence-4952cba03bac,train,291050,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291051,debugging_persistence-b40a4f6bd13d,test,291051,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291052,debugging_persistence-f48244c776c5,train,291052,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291053,debugging_persistence-09b42a9709a1,train,291053,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291054,debugging_persistence-687773d8572d,test,291054,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291055,debugging_persistence-b90f23621977,train,291055,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291056,debugging_persistence-5bc1468adbe3,train,291056,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291057,debugging_persistence-938da7dae4e5,train,291057,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291058,debugging_persistence-79b5f27bbf90,train,291058,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291059,debugging_persistence-5ce0ffb834f1,train,291059,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291060,debugging_persistence-899ebac8eeb6,train,291060,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291061,debugging_persistence-915d2df4a281,test,291061,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291062,debugging_persistence-81d796e3c4a4,test,291062,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291063,debugging_persistence-05ea008cefba,train,291063,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291064,debugging_persistence-0f8a1abbbe3e,train,291064,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291065,debugging_persistence-a73f39ed8d12,train,291065,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291066,debugging_persistence-ef3f1fbc45cd,test,291066,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291067,debugging_persistence-a297ce6630a5,train,291067,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291068,debugging_persistence-12e70231c2af,train,291068,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291069,debugging_persistence-15ac1142c1e4,train,291069,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291070,debugging_persistence-a502f5790179,train,291070,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291071,debugging_persistence-906032441be4,train,291071,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291072,debugging_persistence-5d5fda4e86a6,train,291072,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291073,debugging_persistence-b92bdf0df23a,train,291073,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291074,debugging_persistence-18b5eca38926,train,291074,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291075,debugging_persistence-9ff0edf306d3,test,291075,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291076,debugging_persistence-b601939d6602,train,291076,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291077,debugging_persistence-28f756c8b4cd,train,291077,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291078,debugging_persistence-599c12b9f8f7,train,291078,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291079,debugging_persistence-8041dbdcc17c,test,291079,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291080,debugging_persistence-ed49b31ce7cf,validation,291080,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291081,debugging_persistence-d7f98a93974a,train,291081,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291082,debugging_persistence-4952cba03bac,train,291082,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291083,debugging_persistence-b40a4f6bd13d,train,291083,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291084,debugging_persistence-f48244c776c5,test,291084,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291085,debugging_persistence-09b42a9709a1,train,291085,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291086,debugging_persistence-687773d8572d,train,291086,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291087,debugging_persistence-b90f23621977,test,291087,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291088,debugging_persistence-5bc1468adbe3,validation,291088,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291089,debugging_persistence-938da7dae4e5,train,291089,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291090,debugging_persistence-79b5f27bbf90,train,291090,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291091,debugging_persistence-5ce0ffb834f1,test,291091,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291092,debugging_persistence-899ebac8eeb6,train,291092,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291093,debugging_persistence-915d2df4a281,validation,291093,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291094,debugging_persistence-81d796e3c4a4,train,291094,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291095,debugging_persistence-05ea008cefba,train,291095,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291096,debugging_persistence-0f8a1abbbe3e,train,291096,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291097,debugging_persistence-a73f39ed8d12,train,291097,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291098,debugging_persistence-ef3f1fbc45cd,test,291098,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291099,debugging_persistence-a297ce6630a5,train,291099,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291100,debugging_persistence-12e70231c2af,train,291100,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291101,debugging_persistence-15ac1142c1e4,train,291101,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291102,debugging_persistence-a502f5790179,train,291102,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291103,debugging_persistence-906032441be4,train,291103,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291104,debugging_persistence-5d5fda4e86a6,train,291104,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291105,debugging_persistence-b92bdf0df23a,train,291105,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291106,debugging_persistence-18b5eca38926,train,291106,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291107,debugging_persistence-9ff0edf306d3,train,291107,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291108,debugging_persistence-b601939d6602,validation,291108,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291109,debugging_persistence-28f756c8b4cd,train,291109,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291110,debugging_persistence-599c12b9f8f7,train,291110,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291111,debugging_persistence-8041dbdcc17c,test,291111,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291112,debugging_persistence-ed49b31ce7cf,train,291112,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291113,debugging_persistence-d7f98a93974a,train,291113,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291114,debugging_persistence-4952cba03bac,train,291114,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291115,debugging_persistence-b40a4f6bd13d,train,291115,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291116,debugging_persistence-f48244c776c5,test,291116,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291117,debugging_persistence-09b42a9709a1,train,291117,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291118,debugging_persistence-687773d8572d,train,291118,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291119,debugging_persistence-b90f23621977,validation,291119,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291120,debugging_persistence-5bc1468adbe3,validation,291120,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291121,debugging_persistence-938da7dae4e5,train,291121,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291122,debugging_persistence-79b5f27bbf90,test,291122,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291123,debugging_persistence-5ce0ffb834f1,train,291123,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291124,debugging_persistence-899ebac8eeb6,validation,291124,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291125,debugging_persistence-915d2df4a281,validation,291125,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291126,debugging_persistence-81d796e3c4a4,train,291126,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291127,debugging_persistence-05ea008cefba,test,291127,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291128,debugging_persistence-0f8a1abbbe3e,train,291128,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291129,debugging_persistence-a73f39ed8d12,train,291129,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291130,debugging_persistence-ef3f1fbc45cd,train,291130,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291131,debugging_persistence-a297ce6630a5,validation,291131,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291132,debugging_persistence-12e70231c2af,test,291132,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291133,debugging_persistence-15ac1142c1e4,validation,291133,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291134,debugging_persistence-a502f5790179,train,291134,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291135,debugging_persistence-906032441be4,train,291135,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291136,debugging_persistence-5d5fda4e86a6,train,291136,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291137,debugging_persistence-b92bdf0df23a,train,291137,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291138,debugging_persistence-18b5eca38926,train,291138,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291139,debugging_persistence-9ff0edf306d3,test,291139,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291140,debugging_persistence-b601939d6602,train,291140,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291141,debugging_persistence-28f756c8b4cd,validation,291141,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291142,debugging_persistence-599c12b9f8f7,train,291142,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291143,debugging_persistence-8041dbdcc17c,train,291143,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291144,debugging_persistence-ed49b31ce7cf,test,291144,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291145,debugging_persistence-d7f98a93974a,train,291145,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291146,debugging_persistence-4952cba03bac,train,291146,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291147,debugging_persistence-b40a4f6bd13d,validation,291147,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291148,debugging_persistence-f48244c776c5,validation,291148,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291149,debugging_persistence-09b42a9709a1,train,291149,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291150,debugging_persistence-687773d8572d,train,291150,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291151,debugging_persistence-b90f23621977,train,291151,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291152,debugging_persistence-5bc1468adbe3,validation,291152,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291153,debugging_persistence-938da7dae4e5,train,291153,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291154,debugging_persistence-79b5f27bbf90,train,291154,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291155,debugging_persistence-5ce0ffb834f1,test,291155,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291156,debugging_persistence-899ebac8eeb6,train,291156,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291157,debugging_persistence-915d2df4a281,test,291157,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291158,debugging_persistence-81d796e3c4a4,validation,291158,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291159,debugging_persistence-05ea008cefba,train,291159,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291160,debugging_persistence-0f8a1abbbe3e,validation,291160,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291161,debugging_persistence-a73f39ed8d12,test,291161,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291162,debugging_persistence-ef3f1fbc45cd,train,291162,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291163,debugging_persistence-a297ce6630a5,train,291163,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291164,debugging_persistence-12e70231c2af,train,291164,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291165,debugging_persistence-15ac1142c1e4,train,291165,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291166,debugging_persistence-a502f5790179,validation,291166,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291167,debugging_persistence-906032441be4,test,291167,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291168,debugging_persistence-5d5fda4e86a6,test,291168,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291169,debugging_persistence-b92bdf0df23a,test,291169,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291170,debugging_persistence-18b5eca38926,train,291170,,,,,,,,,,,,,,,,,0.45,0.15,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291171,debugging_persistence-9ff0edf306d3,train,291171,,,,,,,,,,,,,,,,,0.2,0.15,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291172,debugging_persistence-b601939d6602,train,291172,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291173,debugging_persistence-28f756c8b4cd,validation,291173,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291174,debugging_persistence-599c12b9f8f7,train,291174,,,,,,,,,,,,,,,,,0.45,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291175,debugging_persistence-8041dbdcc17c,train,291175,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291176,debugging_persistence-ed49b31ce7cf,train,291176,,,,,,,,,,,,,,,,,0.2,0.15,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291177,debugging_persistence-d7f98a93974a,train,291177,,,,,,,,,,,,,,,,,0.2,0.05,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291178,debugging_persistence-4952cba03bac,test,291178,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291179,debugging_persistence-b40a4f6bd13d,validation,291179,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291180,debugging_persistence-f48244c776c5,train,291180,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291181,debugging_persistence-09b42a9709a1,validation,291181,,,,,,,,,,,,,,,,,0.2,0.15,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291182,debugging_persistence-687773d8572d,validation,291182,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291183,debugging_persistence-b90f23621977,train,291183,,,,,,,,,,,,,,,,,0.2,0.05,3.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291184,debugging_persistence-5bc1468adbe3,train,291184,,,,,,,,,,,,,,,,,0.45,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291185,debugging_persistence-938da7dae4e5,train,291185,,,,,,,,,,,,,,,,,0.2,0.15,1.0,7.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291186,debugging_persistence-79b5f27bbf90,train,291186,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291187,debugging_persistence-5ce0ffb834f1,train,291187,,,,,,,,,,,,,,,,,0.2,0.05,3.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291188,debugging_persistence-899ebac8eeb6,train,291188,,,,,,,,,,,,,,,,,0.45,0.05,1.0,14.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291189,debugging_persistence-915d2df4a281,train,291189,,,,,,,,,,,,,,,,,0.2,0.05,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291190,debugging_persistence-81d796e3c4a4,train,291190,,,,,,,,,,,,,,,,,0.45,0.05,3.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291191,debugging_persistence-05ea008cefba,test,291191,,,,,,,,,,,,,,,,,0.45,0.05,3.0,7.0,0.0,8.0
debugging_persistence,debugging_persistence-pair-0291192,debugging_persistence-0f8a1abbbe3e,train,291192,,,,,,,,,,,,,,,,,0.45,0.15,1.0,14.0,4.0,8.0
debugging_persistence,debugging_persistence-pair-0291193,debugging_persistence-a73f39ed8d12,train,291193,,,,,,,,,,,,,,,,,0.45,0.05,1.0,7.0,0.0,8.0
